1.457418
1.459096
1.4484022
1.4385964
1.427705
1.4107262
1.395919
1.3792034
1.3654818
1.3429092
1.3355054
1.3082602
1.2985864
1.2699588
1.250249
1.2419898
1.2130336
1.2002666
1.1679206
1.1535414
1.1301462
1.1060928
1.0822694
1.0680546
1.03459
1.0169202
0.9870422
0.9646012
0.9475236
0.920015
0.8925726
0.8746392
0.8488744
0.8251172
0.7992868
0.7783262
0.7578264
0.7263362
0.7052112
0.6772088
0.6568738
0.627259
0.6031072
0.5817186
0.5483528
0.5275572
0.5017922
0.4699402
0.4546724
0.4239718
0.4026164
0.3741206
0.3548382
0.3255528
0.3039342
0.2776432
0.255728
0.2245012
0.2005134
0.1758016
0.1477666
0.1240418
0.094493
0.0745196
0.0427334
0.0202918
-0.0088948
-0.0340014
-0.0587792
-0.077206
-0.1115918
-0.1262678
-0.1553558
-0.1832266
-0.2077738
-0.235776
-0.2567696
-0.280527
-0.3113922
-0.3382426
-0.3593678
-0.3868438
-0.4122796
-0.4469288
-0.4643356
-0.492338
-0.5192872
-0.5472568
-0.5720344
-0.5890796
-0.6192866
-0.6465646
-0.6751596
-0.6977654
-0.719845
-0.7521578
-0.7723288
-0.7995084
-0.8237268
-0.8559412
-0.8816072
-0.9009228
-0.928563
-0.9571908
-0.9819354
-1.0079636
-1.0329388
-1.0601184
-1.0874954
-1.1137212
-1.1329052
-1.1585712
-1.1893706
-1.2129636
-1.2361292
-1.2648556
-1.2864412
-1.3162538
-1.3378066
-1.3608076
-1.3922648
-1.3988132
-1.4202346
-1.4329362
-1.447908
-1.45518
-1.4583058
-1.4685394
